,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
241,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),"frozenset(['Resist Weightless Advanced Repairing Toner - 118 ml', 'Resist Anti-Aging Clear Skin Hydrator - 60 ml'])",0.0525011413292,0.00384790973717,0.00104350094567,0.0198757763975,5.16534372039,0.00084148129274,1.01635289311
242,frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),frozenset(['Resist Skin Revealing Body Lotion 10% AHA (Glycolic Acid) - 210 ml']),0.0895454249005,0.0168916715581,0.00156525141851,0.0174799708667,1.03482777336,5.26795115607e-05,1.00059876572
243,frozenset(['Resist Skin Revealing Body Lotion 10% AHA (Glycolic Acid) - 210 ml']),frozenset(['Skin Perfecting 2% BHA (Salicylic Acid) Liquid - 118 ml']),0.0168916715581,0.0895454249005,0.00156525141851,0.0926640926641,1.03482777336,5.26795115607e-05,1.00343717
244,frozenset(['Resist Weightless Body Lotion 2% BHA (Salicylic Acid) - 210 ml']),frozenset(['Clear Acne Body Spray 2% BHA (Salicylic Acid)']),0.0269353681602,0.0163047022761,0.00189134546403,0.0702179176755,4.30660532688,0.00145217230548,1.05798478635
245,frozenset(['Clear Acne Body Spray 2% BHA (Salicylic Acid)']),frozenset(['Resist Weightless Body Lotion 2% BHA (Salicylic Acid) - 210 ml']),0.0163047022761,0.0269353681602,0.00189134546403,0.116,4.30660532688,0.00145217230548,1.10075184597
246,frozenset(['Calm Sensitive Toner (Normal / Dry) - 118 ml']),frozenset(['Calm Sensitive Cleanser (Normal / Dry) - 198 ml']),0.00515228591926,0.00463053544642,0.00123915737299,0.240506329114,51.9392048493,0.00121529953041,1.310569795
247,frozenset(['Calm Sensitive Cleanser (Normal / Dry) - 198 ml']),frozenset(['Calm Sensitive Toner (Normal / Dry) - 118 ml']),0.00463053544642,0.00515228591926,0.00123915737299,0.267605633803,51.9392048493,0.00121529953041,1.35834976346
248,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),0.0488488880193,0.0208700189135,0.00371747211896,0.0761014686248,3.64644943258,0.00269799490209,1.05978086103
249,frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0208700189135,0.0488488880193,0.00371747211896,0.178125,3.64644943258,0.00269799490209,1.15729412865
250,frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0329354985978,0.0560881758299,0.00208700189135,0.0633663366337,1.12976283675,0.000239709854947,1.00777055223
251,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),0.0560881758299,0.0329354985978,0.00208700189135,0.0372093023256,1.12976283675,0.000239709854947,1.00443897489
252,frozenset(['Resist 1% Retinol Booster - 15 ml']),frozenset(['Resist Whitening Essence - 30 ml']),0.018065610122,0.0193047674949,0.00104350094567,0.057761732852,2.99209678993,0.000694748542614,1.04081448047
253,frozenset(['Resist Whitening Essence - 30 ml']),frozenset(['Resist 1% Retinol Booster - 15 ml']),0.0193047674949,0.018065610122,0.00104350094567,0.0540540540541,2.99209678993,0.000694748542614,1.03804492644
254,frozenset(['Resist 1% Retinol Booster - 15 ml']),frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),0.018065610122,0.0296093393335,0.00110871975478,0.0613718411552,2.07271903179,0.00057380897441,1.03383928079
255,frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),frozenset(['Resist 1% Retinol Booster - 15 ml']),0.0296093393335,0.018065610122,0.00110871975478,0.0374449339207,2.07271903179,0.00057380897441,1.02013321054
256,frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.0296093393335,0.0304571838518,0.00332615926433,0.112334801762,3.68828590025,0.00242434217252,1.09223930157
257,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),0.0304571838518,0.0296093393335,0.00332615926433,0.109207708779,3.68828590025,0.00242434217252,1.08935682339
258,frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.0304571838518,0.0485227939738,0.00208700189135,0.06852248394,1.41217102991,0.000609134234282,1.02147093153
259,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Resist Perfectly Balanced Foaming Cleanser - 190 ml']),0.0485227939738,0.0304571838518,0.00208700189135,0.0430107526882,1.41217102991,0.000609134234282,1.01311777418
260,frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),0.0296093393335,0.0525011413292,0.00339137807344,0.114537444934,2.18161819028,0.00183685396443,1.07006090009
261,frozenset(['Resist Daily Pore-Refining Treatment 2% BHA (Salicylic Acid) - 88 ml']),frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),0.0525011413292,0.0296093393335,0.00339137807344,0.0645962732919,2.18161819028,0.00183685396443,1.03740303033
262,frozenset(['Resist BHA 9 (Salicylic Acid) - 8.4 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0220439574773,0.0560881758299,0.00130437618209,0.0591715976331,1.05497454245,6.7970819115e-05,1.0032773477
263,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist BHA 9 (Salicylic Acid) - 8.4 ml']),0.0560881758299,0.0220439574773,0.00130437618209,0.0232558139535,1.05497454245,6.7970819115e-05,1.0012407102
264,frozenset(['Resist Whitening Essence - 30 ml']),frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),0.0193047674949,0.0296093393335,0.00110871975478,0.0574324324324,1.93967287772,0.000537118343266,1.02951840702
265,frozenset(['Resist Anti-Aging Clear Skin Hydrator - 60 ml']),frozenset(['Resist Whitening Essence - 30 ml']),0.0296093393335,0.0193047674949,0.00110871975478,0.0374449339207,1.93967287772,0.000537118343266,1.01884584796
266,frozenset(['Skin Balancing Super Antioxidant Concentrate Serum with Retinol - 30 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.00919585208374,0.0485227939738,0.00110871975478,0.120567375887,2.48475749256,0.000662511318705,1.08192166169
267,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Skin Balancing Super Antioxidant Concentrate Serum with Retinol - 30 ml']),0.0485227939738,0.00919585208374,0.00110871975478,0.0228494623656,2.48475749256,0.000662511318705,1.01397288315
268,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),0.0488488880193,0.0336529054979,0.00169568903672,0.0347129506008,1.03149936349,5.17820245248e-05,1.00109816567
269,frozenset(['Skin Balancing Invisible Finish Moisture Gel - 60 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0336529054979,0.0488488880193,0.00169568903672,0.0503875968992,1.03149936349,5.17820245248e-05,1.00162035466
270,frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),0.0329354985978,0.0179351725038,0.00130437618209,0.039603960396,2.20817281728,0.000713672333242,1.02256234616
271,frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),frozenset(['Resist Super-Light Daily Wrinkle Defense SPF 30 - 60 ml']),0.0179351725038,0.0329354985978,0.00130437618209,0.0727272727273,2.20817281728,0.000713672333242,1.04291269759
272,frozenset(['Resist C15 Super Booster - 20 ml']),frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),0.0560881758299,0.0179351725038,0.00123915737299,0.0220930232558,1.23182663848,0.000233206264056,1.00425178555
273,frozenset(['Resist Barrier Repair Moisturizer with Retinol - 50 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0179351725038,0.0560881758299,0.00123915737299,0.0690909090909,1.23182663848,0.000233206264056,1.01396777987
274,frozenset(['Resist 10% Niacinamide Booster - 20 ml']),frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),0.0488488880193,0.0485227939738,0.00365225330985,0.0747663551402,1.54085016581,0.00128196878065,1.02836425298
275,frozenset(['Skin Balancing Pore-Reducing Toner - 190 ml']),frozenset(['Resist 10% Niacinamide Booster - 20 ml']),0.0485227939738,0.0488488880193,0.00365225330985,0.0752688172043,1.54085016581,0.00128196878065,1.02857038854
276,frozenset(['Resist Omega+ Complex - 30ml']),frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),0.0145437944303,0.0208700189135,0.00110871975478,0.0762331838565,3.65276065022,0.000805190489943,1.05993196982
277,frozenset(['Resist Hyaluronic Acid Booster - 20 ml']),frozenset(['Resist Omega+ Complex - 30ml']),0.0208700189135,0.0145437944303,0.00110871975478,0.053125,3.65276065022,0.000805190489943,1.04074582766
278,frozenset(['Resist Whitening Essence - 30 ml']),frozenset(['Resist C15 Super Booster - 20 ml']),0.0193047674949,0.0560881758299,0.00176090784582,0.0912162162162,1.62630028284,0.000678138652211,1.03865390318
